id,hitId,qInd,motionType,effortsLeft,effortsRight,selected0,selected1
"A13Y8PR6LC5G7P ",6,2,0,"[0,-1,1,-1]","[-1,-1,0,-1]",0,2
"A13Y8PR6LC5G7P ",6,3,0,"[1,0,1,-1]","[1,1,1,0]",0,2
"A13Y8PR6LC5G7P ",7,0,0,"[-1,-1,0,0]","[0,-1,0,-1]",0,1
"A13Y8PR6LC5G7P ",7,1,0,"[-1,-1,0,0]","[0,-1,0,-1]",0,2
"A13Y8PR6LC5G7P ",7,2,0,"[1,1,0,1]","[0,-1,0,-1]",1,2
"A13Y8PR6LC5G7P ",7,3,0,"[1,0,0,-1]","[1,0,-1,0]",1,2
"A13Y8PR6LC5G7P ",7,4,0,"[-1,0,1,-1]","[-1,0,0,-1]",0,2
"A13Y8PR6LC5G7P ",7,5,0,"[0,1,-1,-1]","[1,0,0,-1]",1,2
"A13Y8PR6LC5G7P ",7,6,0,"[1,1,-1,0]","[-1,0,-1,-1]",0,1
"A13Y8PR6LC5G7P ",7,7,0,"[-1,0,-1,-1]","[-1,0,-1,1]",1,2
"A13Y8PR6LC5G7P ",7,8,0,"[0,-1,1,-1]","[1,-1,0,1]",0,2
"A13Y8PR6LC5G7P ",7,9,0,"[0,1,1,1]","[1,0,1,-1]",1,2
"A13Y8PR6LC5G7P ",7,10,0,"[-1,0,0,1]","[-1,0,-1,-1]",1,2
"A13Y8PR6LC5G7P ",7,11,0,"[-1,0,1,0]","[-1,1,1,0]",0,2
"A13Y8PR6LC5G7P ",10,0,0,"[-1,-1,1,0]","[-1,1,-1,0]",0,1
"A13Y8PR6LC5G7P ",10,1,0,"[-1,-1,1,0]","[-1,1,-1,0]",1,2
"A13Y8PR6LC5G7P ",10,2,0,"[-1,0,-1,0]","[-1,-1,1,0]",0,2
"A13Y8PR6LC5G7P ",10,3,0,"[-1,-1,-1,0]","[1,-1,1,0]",0,2
"A13Y8PR6LC5G7P ",10,4,0,"[-1,1,-1,0]","[1,1,-1,0]",0,1
"A13Y8PR6LC5G7P ",10,5,0,"[-1,0,-1,-1]","[-1,1,1,0]",1,2
"A13Y8PR6LC5G7P ",10,6,0,"[-1,-1,0,0]","[-1,0,-1,-1]",0,2
"A13Y8PR6LC5G7P ",10,7,0,"[-1,1,-1,0]","[-1,0,1,1]",0,1
"A13Y8PR6LC5G7P ",10,8,0,"[1,0,0,-1]","[-1,-1,1,0]",1,2
"A13Y8PR6LC5G7P ",10,9,0,"[1,1,0,0]","[-1,-1,1,0]",0,1
"A13Y8PR6LC5G7P ",10,10,0,"[1,0,-1,0]","[-1,1,1,0]",0,1
"A13Y8PR6LC5G7P ",10,11,0,"[-1,1,0,-1]","[-1,0,-1,-1]",1,2
"A13Y8PR6LC5G7P ",12,0,0,"[1,0,0,-1]","[1,1,0,-1]",1,2
"A13Y8PR6LC5G7P ",12,1,0,"[1,0,0,-1]","[1,1,0,-1]",1,2
"A13Y8PR6LC5G7P ",12,2,0,"[1,0,0,1]","[0,1,1,1]",0,2
"A13Y8PR6LC5G7P ",12,3,0,"[-1,0,-1,0]","[-1,-1,1,0]",1,2
"A13Y8PR6LC5G7P ",12,4,0,"[0,-1,0,-1]","[1,0,0,1]",0,2
"A13Y8PR6LC5G7P ",12,5,0,"[-1,0,-1,0]","[-1,-1,0,0]",1,2
"A13Y8PR6LC5G7P ",12,6,0,"[-1,1,0,-1]","[-1,0,1,-1]",0,1
"A13Y8PR6LC5G7P ",12,7,0,"[-1,-1,0,0]","[-1,0,1,-1]",1,2
"A13Y8PR6LC5G7P ",12,8,0,"[-1,0,-1,-1]","[-1,0,1,1]",1,2
"A13Y8PR6LC5G7P ",12,9,0,"[1,0,-1,-1]","[1,0,1,1]",1,2
"A13Y8PR6LC5G7P ",12,10,0,"[0,1,1,-1]","[-1,1,-1,0]",0,1
"A13Y8PR6LC5G7P ",12,11,0,"[0,-1,0,1]","[0,-1,0,-1]",1,2
"A13Y8PR6LC5G7P ",14,0,0,"[1,0,-1,0]","[-1,1,1,0]",1,2
"A13Y8PR6LC5G7P ",21,0,0,"[1,1,-1,0]","[0,1,1,1]",1,2
"A13Y8PR6LC5G7P ",21,1,0,"[1,1,-1,0]","[0,1,1,1]",1,2
"A13Y8PR6LC5G7P ",21,2,0,"[-1,-1,0,-1]","[0,-1,1,-1]",0,1
"A13Y8PR6LC5G7P ",21,3,0,"[-1,1,-1,0]","[0,-1,-1,1]",1,2
"A13Y8PR6LC5G7P ",21,4,0,"[-1,-1,0,-1]","[1,1,1,0]",0,1
"A13Y8PR6LC5G7P ",24,0,0,"[1,-1,0,0]","[1,0,1,0]",1,2
"A13Y8PR6LC5G7P ",24,1,0,"[1,-1,0,0]","[1,0,1,0]",0,2
"A13Y8PR6LC5G7P ",24,2,0,"[1,0,1,1]","[-1,1,1,0]",0,1
"A13Y8PR6LC5G7P ",24,3,0,"[-1,-1,0,-1]","[0,-1,0,-1]",1,2
"A13Y8PR6LC5G7P ",24,4,0,"[0,-1,0,-1]","[1,0,-1,1]",1,2
"A13Y8PR6LC5G7P ",24,5,0,"[1,1,0,0]","[-1,0,0,1]",0,2
"A13Y8PR6LC5G7P ",29,0,0,"[1,1,0,-1]","[1,0,1,0]",0,2
"A13Y8PR6LC5G7P ",29,1,0,"[1,1,0,-1]","[1,0,1,0]",0,1
"A13Y8PR6LC5G7P ",29,2,0,"[-1,-1,0,1]","[1,0,0,-1]",1,2
"A13Y8PR6LC5G7P ",29,3,0,"[1,0,1,0]","[0,1,-1,1]",0,1
"A13Y8PR6LC5G7P ",29,4,0,"[1,1,1,0]","[1,0,1,0]",0,2
"A13Y8PR6LC5G7P ",29,5,0,"[1,0,-1,1]","[1,1,0,1]",1,2
"A13Y8PR6LC5G7P ",29,6,0,"[1,-1,-1,0]","[-1,-1,0,1]",0,1
"A13Y8PR6LC5G7P ",29,7,0,"[-1,-1,1,0]","[1,0,-1,-1]",1,2
"A13Y8PR6LC5G7P ",29,8,0,"[0,-1,1,1]","[1,0,-1,-1]",0,1
"A13Y8PR6LC5G7P ",29,9,0,"[0,-1,0,-1]","[0,-1,1,-1]",1,2
"A13Y8PR6LC5G7P ",29,10,0,"[0,-1,0,1]","[0,-1,0,-1]",0,1
"A13Y8PR6LC5G7P ",29,11,0,"[-1,0,1,0]","[-1,1,-1,0]",0,1
"A13Y8PR6LC5G7P ",34,0,0,"[-1,-1,-1,0]","[1,-1,-1,0]",1,2
"A13Y8PR6LC5G7P ",34,1,0,"[-1,-1,-1,0]","[1,-1,-1,0]",1,2
"A13Y8PR6LC5G7P ",34,2,0,"[0,-1,-1,-1]","[1,0,-1,0]",1,2
"A13Y8PR6LC5G7P ",34,3,0,"[-1,0,-1,1]","[-1,0,-1,0]",0,2
"A13Y8PR6LC5G7P ",34,4,0,"[-1,0,1,0]","[-1,-1,-1,0]",0,1
"A13Y8PR6LC5G7P ",34,5,0,"[0,-1,0,-1]","[1,1,0,-1]",1,2
"A13Y8PR6LC5G7P ",34,6,0,"[1,0,1,-1]","[-1,1,0,-1]",0,1
"A13Y8PR6LC5G7P ",34,7,0,"[0,0,1,1]","[-1,0,0,-1]",0,2
"A13Y8PR6LC5G7P ",34,8,0,"[-1,0,1,0]","[0,1,1,1]",0,1
"A13Y8PR6LC5G7P ",34,9,0,"[0,1,-1,-1]","[-1,1,1,0]",1,2
"A13Y8PR6LC5G7P ",34,10,0,"[1,0,1,1]","[1,0,-1,-1]",0,2
"A13Y8PR6LC5G7P ",34,11,0,"[1,0,-1,0]","[0,-1,1,1]",0,2
"A13Y8PR6LC5G7P ",35,0,0,"[-1,0,-1,1]","[-1,0,1,1]",0,1
"A13Y8PR6LC5G7P ",35,1,0,"[-1,0,-1,1]","[-1,0,1,1]",1,2
"A13Y8PR6LC5G7P ",35,2,0,"[-1,1,1,0]","[-1,-1,-1,0]",0,2
"A13Y8PR6LC5G7P ",35,3,0,"[-1,1,1,0]","[-1,0,-1,-1]",1,2
"A13Y8PR6LC5G7P ",35,4,0,"[1,1,0,1]","[1,0,-1,0]",1,2
"A13Y8PR6LC5G7P ",35,5,0,"[1,1,0,1]","[-1,1,0,-1]",0,1
"A13Y8PR6LC5G7P ",35,6,0,"[1,-1,0,0]","[0,0,1,1]",0,2
"A13Y8PR6LC5G7P ",35,7,0,"[-1,0,-1,0]","[-1,0,1,-1]",1,2
"A13Y8PR6LC5G7P ",35,8,0,"[0,-1,-1,-1]","[1,1,0,-1]",0,1
"A13Y8PR6LC5G7P ",35,9,0,"[-1,1,0,-1]","[1,0,1,-1]",0,2
"A13Y8PR6LC5G7P ",35,10,0,"[-1,0,-1,-1]","[1,0,-1,1]",0,1
"A13Y8PR6LC5G7P ",35,11,0,"[1,1,-1,0]","[0,-1,1,1]",1,2
"A13Y8PR6LC5G7P ",44,0,0,"[1,1,-1,0]","[-1,0,-1,0]",0,1
"A13Y8PR6LC5G7P ",44,1,0,"[1,1,-1,0]","[-1,0,-1,0]",0,2
"A13Y8PR6LC5G7P ",44,2,0,"[1,-1,1,0]","[0,1,1,-1]",0,1
"A13Y8PR6LC5G7P ",52,0,0,"[-1,-1,0,-1]","[-1,1,0,1]",0,1
"A13Y8PR6LC5G7P ",52,1,0,"[-1,-1,0,-1]","[-1,1,0,1]",0,2
"A13Y8PR6LC5G7P ",52,2,0,"[1,-1,0,1]","[-1,0,0,1]",1,2
"A13Y8PR6LC5G7P ",52,3,0,"[-1,0,-1,0]","[1,-1,0,0]",0,1
"A13Y8PR6LC5G7P ",52,4,0,"[1,0,-1,0]","[1,1,1,0]",0,2
"A13Y8PR6LC5G7P ",52,5,0,"[-1,1,0,1]","[-1,0,0,-1]",1,2
"A13Y8PR6LC5G7P ",52,6,0,"[1,1,0,-1]","[1,0,-1,0]",0,1
"A13Y8PR6LC5G7P ",52,7,0,"[-1,0,0,1]","[1,1,1,0]",0,2
"A13Y8PR6LC5G7P ",52,8,0,"[-1,1,0,1]","[-1,0,-1,0]",1,2
"A13Y8PR6LC5G7P ",52,9,0,"[0,-1,0,1]","[1,0,-1,0]",0,2
"A13Y8PR6LC5G7P ",52,10,0,"[1,0,1,0]","[-1,-1,1,0]",1,2
"A13Y8PR6LC5G7P ",52,11,0,"[-1,-1,-1,0]","[1,0,0,-1]",0,1
"A13Y8PR6LC5G7P ",53,0,0,"[-1,-1,0,-1]","[1,-1,1,0]",0,1
"A13Y8PR6LC5G7P ",53,1,0,"[-1,-1,0,-1]","[1,-1,1,0]",1,2
"A13Y8PR6LC5G7P ",53,2,0,"[-1,1,-1,0]","[-1,0,0,-1]",1,2
"A13Y8PR6LC5G7P ",53,3,0,"[-1,0,1,-1]","[-1,-1,0,1]",0,1
"A13Y8PR6LC5G7P ",53,4,0,"[1,0,1,0]","[-1,1,0,1]",1,2
"A13Y8PR6LC5G7P ",53,5,0,"[0,1,-1,1]","[0,1,1,-1]",0,1
"A13Y8PR6LC5G7P ",53,6,0,"[-1,-1,0,0]","[-1,1,0,1]",1,2
"A13Y8PR6LC5G7P ",53,7,0,"[1,0,-1,-1]","[-1,0,1,1]",0,2
"A13Y8PR6LC5G7P ",53,8,0,"[-1,-1,0,1]","[-1,0,0,-1]",1,2
"A13Y8PR6LC5G7P ",53,9,0,"[1,0,-1,0]","[1,1,0,1]",1,2
"A13Y8PR6LC5G7P ",53,10,0,"[1,0,0,-1]","[0,1,0,-1]",0,2
"A13Y8PR6LC5G7P ",53,11,0,"[0,0,1,1]","[0,-1,0,1]",1,2
"A13Y8PR6LC5G7P ",57,0,0,"[-1,1,0,-1]","[-1,1,0,0]",1,2
"A13Y8PR6LC5G7P ",57,1,0,"[-1,1,0,-1]","[-1,1,0,0]",0,1
"A13Y8PR6LC5G7P ",57,2,0,"[-1,0,1,-1]","[1,1,1,0]",0,2
"A13Y8PR6LC5G7P ",57,3,0,"[0,1,1,1]","[-1,1,1,0]",1,2
"A13Y8PR6LC5G7P ",57,4,0,"[1,0,-1,0]","[1,0,1,0]",0,1
"A13Y8PR6LC5G7P ",57,5,0,"[-1,1,0,-1]","[-1,0,0,-1]",0,2
"A13Y8PR6LC5G7P ",57,6,0,"[1,0,1,1]","[1,1,0,1]",1,2
"A13Y8PR6LC5G7P ",57,7,0,"[-1,0,1,1]","[1,-1,0,1]",0,1
"A13Y8PR6LC5G7P ",57,8,0,"[-1,-1,1,0]","[0,-1,1,-1]",0,2
"A13Y8PR6LC5G7P ",57,9,0,"[-1,1,1,0]","[-1,0,-1,1]",1,2
"A13Y8PR6LC5G7P ",57,10,0,"[1,-1,1,0]","[-1,0,-1,1]",0,1
"A13Y8PR6LC5G7P ",57,11,0,"[1,-1,0,0]","[-1,1,0,0]",1,2
"A13Y8PR6LC5G7P ",58,0,0,"[-1,0,0,-1]","[1,1,-1,0]",0,1
"A13Y8PR6LC5G7P ",58,1,0,"[-1,0,0,-1]","[1,1,-1,0]",0,2
"A13Y8PR6LC5G7P ",58,2,0,"[0,-1,1,1]","[-1,0,-1,0]",1,2
"A13Y8PR6LC5G7P ",58,3,0,"[-1,0,-1,1]","[-1,1,1,0]",0,1
"A13Y8PR6LC5G7P ",58,4,0,"[0,-1,0,-1]","[0,-1,-1,1]",0,2
"A13Y8PR6LC5G7P ",58,5,0,"[0,1,0,-1]","[-1,0,0,-1]",1,2
"A13Y8PR6LC5G7P ",58,6,0,"[0,1,1,1]","[1,0,-1,1]",0,2
"A13Y8PR6LC5G7P ",58,7,0,"[0,1,-1,1]","[0,1,1,1]",1,2
"A13Y8PR6LC5G7P ",58,8,0,"[0,-1,1,-1]","[1,1,0,-1]",0,2
"A13Y8PR6LC5G7P ",58,9,0,"[1,0,1,0]","[-1,0,0,1]",1,2
"A13Y8PR6LC5G7P ",58,10,0,"[1,-1,0,1]","[0,1,-1,1]",1,2
"A13Y8PR6LC5G7P ",58,11,0,"[1,0,0,1]","[-1,-1,0,-1]",1,2
"A13Y8PR6LC5G7P ",62,0,0,"[-1,1,-1,0]","[-1,0,-1,-1]",0,2
"A13Y8PR6LC5G7P ",62,1,0,"[-1,1,-1,0]","[-1,0,-1,-1]",0,2
"A13Y8PR6LC5G7P ",62,2,0,"[1,0,1,1]","[1,-1,0,-1]",1,2
"A13Y8PR6LC5G7P ",62,3,0,"[1,0,1,-1]","[-1,-1,0,1]",1,2
"A13Y8PR6LC5G7P ",62,4,0,"[0,1,1,1]","[0,0,1,1]",0,2
"A13Y8PR6LC5G7P ",62,5,0,"[-1,0,0,1]","[1,-1,0,0]",0,1
"A13Y8PR6LC5G7P ",62,6,0,"[1,-1,0,1]","[-1,0,1,0]",1,2
"A13Y8PR6LC5G7P ",62,7,0,"[1,0,-1,0]","[1,0,1,-1]",1,2
"A13Y8PR6LC5G7P ",62,8,0,"[0,1,1,1]","[1,-1,0,-1]",0,2
"A13Y8PR6LC5G7P ",62,9,0,"[1,0,0,1]","[1,0,-1,0]",1,2
"A13Y8PR6LC5G7P ",62,10,0,"[1,0,1,0]","[1,0,0,1]",0,2
"A13Y8PR6LC5G7P ",72,0,0,"[0,-1,1,1]","[1,-1,0,1]",1,2
"A13Y8PR6LC5G7P ",72,1,0,"[0,-1,1,1]","[1,-1,0,1]",0,1
"A13Y8PR6LC5G7P ",72,2,0,"[-1,0,1,0]","[1,1,0,1]",0,2
"A13Y8PR6LC5G7P ",72,3,0,"[1,1,1,0]","[-1,0,0,1]",1,2
"A13Y8PR6LC5G7P ",72,4,0,"[-1,1,0,0]","[-1,0,0,1]",0,1
"A13Y8PR6LC5G7P ",72,5,0,"[0,-1,-1,1]","[0,-1,-1,-1]",1,2
"A13Y8PR6LC5G7P ",72,6,0,"[0,-1,1,-1]","[1,1,0,-1]",0,2
"A13Y8PR6LC5G7P ",72,7,0,"[-1,-1,-1,0]","[1,0,-1,0]",1,2
"A13Y8PR6LC5G7P ",72,8,0,"[1,-1,0,-1]","[0,-1,-1,1]",0,2
"A13Y8PR6LC5G7P ",72,9,0,"[0,-1,1,1]","[1,0,1,0]",0,1
"A13Y8PR6LC5G7P ",72,10,0,"[0,1,0,-1]","[1,1,0,-1]",1,2
"A13Y8PR6LC5G7P ",72,11,0,"[-1,1,0,1]","[1,1,0,1]",0,1
"A13Y8PR6LC5G7P ",77,0,0,"[1,0,-1,0]","[1,-1,-1,0]",1,2
"A13Y8PR6LC5G7P ",77,1,0,"[1,0,-1,0]","[1,-1,-1,0]",1,2
"A13Y8PR6LC5G7P ",77,2,0,"[0,-1,1,-1]","[0,-1,1,1]",0,1
"A13Y8PR6LC5G7P ",77,3,0,"[-1,1,-1,0]","[1,-1,0,1]",0,2
"A13Y8PR6LC5G7P ",77,4,0,"[1,0,-1,0]","[1,-1,1,0]",1,2
"A13Y8PR6LC5G7P ",77,5,0,"[1,1,0,0]","[1,0,-1,-1]",0,1
"A13Y8PR6LC5G7P ",77,6,0,"[-1,-1,0,1]","[1,-1,0,0]",0,1
"A13Y8PR6LC5G7P ",77,7,0,"[1,-1,0,-1]","[0,-1,1,-1]",0,1
"A13Y8PR6LC5G7P ",77,8,0,"[-1,-1,1,0]","[1,-1,1,0]",1,2
"A13Y8PR6LC5G7P ",77,9,0,"[0,-1,1,1]","[1,1,0,-1]",0,1
"A13Y8PR6LC5G7P ",77,10,0,"[1,-1,0,-1]","[0,1,1,-1]",1,2
"A13Y8PR6LC5G7P ",77,11,0,"[0,1,-1,1]","[1,1,-1,0]",0,1
"A13Y8PR6LC5G7P ",78,0,0,"[-1,0,0,-1]","[1,-1,0,0]",1,2
"A13Y8PR6LC5G7P ",78,1,0,"[-1,0,0,-1]","[1,-1,0,0]",1,2
"A13Y8PR6LC5G7P ",78,2,0,"[1,-1,1,0]","[0,1,0,-1]",0,2
"A13Y8PR6LC5G7P ",78,3,0,"[1,0,-1,0]","[1,-1,0,-1]",0,2
"A13Y8PR6LC5G7P ",78,4,0,"[1,1,-1,0]","[0,-1,-1,1]",0,1
"A13Y8PR6LC5G7P ",78,5,0,"[-1,0,0,1]","[1,0,1,-1]",1,2
"A13Y8PR6LC5G7P ",78,6,0,"[-1,1,1,0]","[-1,-1,1,0]",0,2
"A13Y8PR6LC5G7P ",78,7,0,"[0,1,0,-1]","[1,0,1,0]",1,2
"A13Y8PR6LC5G7P ",78,8,0,"[1,-1,-1,0]","[-1,-1,0,-1]",0,1
"A13Y8PR6LC5G7P ",78,9,0,"[0,1,0,-1]","[1,1,0,-1]",0,2
"A13Y8PR6LC5G7P ",78,10,0,"[-1,1,-1,0]","[-1,1,0,0]",0,1
"A13Y8PR6LC5G7P ",78,11,0,"[-1,0,-1,-1]","[-1,1,0,-1]",1,2
"A13Y8PR6LC5G7P ",84,0,0,"[1,0,0,-1]","[0,-1,0,-1]",1,2
"A13Y8PR6LC5G7P ",84,1,0,"[1,0,0,-1]","[0,-1,0,-1]",0,1
"A13Y8PR6LC5G7P ",84,2,0,"[1,0,-1,-1]","[0,-1,1,-1]",1,2
"A13Y8PR6LC5G7P ",84,3,0,"[-1,-1,-1,0]","[-1,1,0,1]",1,2
"A13Y8PR6LC5G7P ",84,4,0,"[1,-1,-1,0]","[1,-1,0,0]",0,1
"A13Y8PR6LC5G7P ",84,5,0,"[1,-1,0,1]","[-1,1,-1,0]",1,2
"A13Y8PR6LC5G7P ",84,6,0,"[1,0,1,1]","[-1,0,1,1]",0,2
"A13Y8PR6LC5G7P ",84,7,0,"[-1,-1,0,0]","[-1,-1,0,1]",1,2
"A13Y8PR6LC5G7P ",85,0,0,"[1,1,0,-1]","[1,1,-1,0]",1,2
"A13Y8PR6LC5G7P ",85,1,0,"[1,1,0,-1]","[1,1,-1,0]",0,1
"A13Y8PR6LC5G7P ",85,2,0,"[1,0,-1,-1]","[-1,-1,0,0]",1,2
"A13Y8PR6LC5G7P ",85,3,0,"[1,-1,-1,0]","[1,0,-1,0]",0,2
"A13Y8PR6LC5G7P ",85,4,0,"[-1,-1,0,1]","[-1,-1,0,0]",1,2
"A13Y8PR6LC5G7P ",85,5,0,"[0,-1,-1,-1]","[-1,-1,0,-1]",0,1
"A13Y8PR6LC5G7P ",85,6,0,"[-1,0,1,0]","[1,-1,0,1]",0,2
"A13Y8PR6LC5G7P ",85,7,0,"[0,-1,-1,1]","[1,0,1,-1]",1,2
"A13Y8PR6LC5G7P ",85,8,0,"[1,0,1,1]","[-1,0,1,1]",0,2
"A13Y8PR6LC5G7P ",85,9,0,"[1,-1,0,-1]","[0,1,0,-1]",0,1
"A13Y8PR6LC5G7P ",85,10,0,"[1,0,1,1]","[1,1,0,1]",1,2
"A13Y8PR6LC5G7P ",85,11,0,"[-1,1,0,1]","[1,0,0,1]",0,2
"A13Y8PR6LC5G7P ",90,0,0,"[0,1,-1,1]","[1,1,1,0]",1,2
"A13Y8PR6LC5G7P ",90,1,0,"[0,1,-1,1]","[1,1,1,0]",1,2
"A13Y8PR6LC5G7P ",90,2,0,"[-1,0,-1,1]","[-1,0,1,0]",1,2
"A13Y8PR6LC5G7P ",90,3,0,"[0,-1,1,1]","[-1,1,1,0]",0,2
"A13Y8PR6LC5G7P ",90,4,0,"[-1,0,-1,-1]","[0,0,1,1]",0,2
"A13Y8PR6LC5G7P ",90,5,0,"[0,1,1,1]","[0,1,-1,-1]",0,1
"A13Y8PR6LC5G7P ",90,6,0,"[1,0,0,-1]","[1,0,-1,1]",0,2
"A13Y8PR6LC5G7P ",90,7,0,"[0,1,1,-1]","[1,-1,0,-1]",1,2
"A13Y8PR6LC5G7P ",90,8,0,"[-1,-1,1,0]","[0,0,1,1]",0,2
"A13Y8PR6LC5G7P ",91,0,0,"[-1,0,1,0]","[1,1,1,0]",1,2
"A13Y8PR6LC5G7P ",91,1,0,"[-1,0,1,0]","[1,1,1,0]",1,2
"A13Y8PR6LC5G7P ",91,2,0,"[0,1,-1,1]","[1,1,1,0]",0,1
"A13Y8PR6LC5G7P ",91,3,0,"[1,-1,0,0]","[-1,-1,0,1]",0,1
"A13Y8PR6LC5G7P ",91,4,0,"[-1,-1,0,1]","[1,-1,1,0]",1,2
"A13Y8PR6LC5G7P ",91,5,0,"[1,0,-1,1]","[0,1,-1,1]",1,2
"A13Y8PR6LC5G7P ",91,6,0,"[-1,-1,0,1]","[-1,0,0,-1]",0,2
"A13Y8PR6LC5G7P ",91,7,0,"[1,0,1,-1]","[0,-1,-1,1]",0,1
"A13Y8PR6LC5G7P ",93,0,0,"[-1,1,0,0]","[-1,1,-1,0]",1,2
"A13Y8PR6LC5G7P ",93,1,0,"[-1,1,0,0]","[-1,1,-1,0]",1,2
"A13Y8PR6LC5G7P ",93,2,0,"[0,-1,1,-1]","[1,0,-1,-1]",0,2
"A13Y8PR6LC5G7P ",93,3,0,"[1,-1,0,1]","[1,1,1,0]",1,2
"A13Y8PR6LC5G7P ",93,4,0,"[1,0,-1,-1]","[-1,0,0,1]",0,2
"A13Y8PR6LC5G7P ",93,5,0,"[1,0,0,1]","[1,0,1,0]",1,2
"A13Y8PR6LC5G7P ",93,6,0,"[-1,0,0,-1]","[-1,0,-1,-1]",0,1
"A13Y8PR6LC5G7P ",93,7,0,"[1,-1,-1,0]","[1,0,-1,0]",0,2
"A13Y8PR6LC5G7P ",93,8,0,"[-1,0,0,-1]","[1,-1,0,0]",0,2
"A13Y8PR6LC5G7P ",93,9,0,"[1,1,1,0]","[0,1,-1,1]",1,2
"A13Y8PR6LC5G7P ",93,10,0,"[0,1,1,1]","[1,0,1,0]",1,2
"A13Y8PR6LC5G7P ",93,11,0,"[-1,-1,0,1]","[1,-1,1,0]",1,2
"A14PYGIZ0EAXF7 ",28,0,0,"[-1,0,1,0]","[0,-1,-1,1]",0,2
"A14PYGIZ0EAXF7 ",28,1,0,"[-1,0,1,0]","[0,-1,-1,1]",0,2
"A14TP35TCDG4BA ",11,0,0,"[-1,-1,1,0]","[-1,0,0,-1]",1,2
"A14TP35TCDG4BA ",11,1,0,"[-1,-1,1,0]","[-1,0,0,-1]",0,2
"A14TP35TCDG4BA ",11,2,0,"[-1,1,0,0]","[-1,-1,1,0]",0,1
"A14TP35TCDG4BA ",11,3,0,"[1,-1,0,-1]","[1,0,0,1]",1,2
"A14TP35TCDG4BA ",11,4,0,"[0,1,0,-1]","[0,-1,-1,-1]",0,1
"A14TP35TCDG4BA ",11,5,0,"[-1,-1,1,0]","[1,-1,0,1]",1,2
"A14TP35TCDG4BA ",11,6,0,"[-1,1,-1,0]","[-1,0,-1,0]",0,2
"A14TP35TCDG4BA ",11,7,0,"[-1,0,-1,0]","[0,-1,-1,1]",0,2
"A14TP35TCDG4BA ",11,8,0,"[0,-1,1,-1]","[1,0,1,0]",0,2
"A14TP35TCDG4BA ",38,0,0,"[0,-1,-1,-1]","[1,1,0,0]",1,2
"A14TP35TCDG4BA ",38,1,0,"[0,-1,-1,-1]","[1,1,0,0]",1,2
"A14TP35TCDG4BA ",38,2,0,"[0,1,-1,1]","[-1,-1,0,-1]",1,2
"A14TP35TCDG4BA ",38,3,0,"[0,1,1,-1]","[0,-1,-1,1]",0,1
"A14TP35TCDG4BA ",38,4,0,"[0,1,-1,-1]","[0,0,1,1]",1,2
"A14TP35TCDG4BA ",38,5,0,"[-1,1,-1,0]","[1,-1,1,0]",1,2
"A14TP35TCDG4BA ",38,6,0,"[0,1,1,-1]","[0,0,1,1]",0,2
"A14TP35TCDG4BA ",38,7,0,"[1,0,0,1]","[-1,-1,-1,0]",0,1
"A14TP35TCDG4BA ",38,8,0,"[0,1,1,1]","[-1,0,1,0]",0,2
"A14TP35TCDG4BA ",38,9,0,"[1,-1,1,0]","[1,0,-1,1]",0,1
"A14TP35TCDG4BA ",38,10,0,"[-1,1,1,0]","[0,1,1,-1]",0,2
"A14TP35TCDG4BA ",57,0,0,"[0,-1,-1,1]","[1,-1,-1,0]",0,2
"A14TP35TCDG4BA ",57,1,0,"[0,-1,-1,1]","[1,-1,-1,0]",0,2
"A14TP35TCDG4BA ",57,2,0,"[1,0,-1,1]","[-1,0,1,-1]",1,2
"A14TP35TCDG4BA ",57,3,0,"[1,1,1,0]","[-1,-1,0,1]",1,2
"A14TP35TCDG4BA ",57,4,0,"[0,0,1,1]","[1,0,1,-1]",0,2
"A14TP35TCDG4BA ",57,5,0,"[1,1,0,0]","[1,0,1,-1]",0,1
"A14TP35TCDG4BA ",57,6,0,"[1,-1,1,0]","[-1,0,-1,-1]",0,1
"A14TP35TCDG4BA ",57,7,0,"[-1,-1,0,1]","[-1,1,1,0]",0,1
"A15APZ1D4N7MJZ ",90,0,0,"[1,0,-1,1]","[0,1,-1,1]",0,2
"A15CDC7UK8JN4I ",78,0,0,"[-1,-1,-1,0]","[-1,0,-1,-1]",0,2
"A15CDC7UK8JN4I ",78,1,0,"[-1,-1,-1,0]","[-1,0,-1,-1]",0,2
"A15CDC7UK8JN4I ",78,2,0,"[-1,-1,0,-1]","[1,0,1,-1]",0,2
"A15CDC7UK8JN4I ",78,3,0,"[1,0,1,0]","[0,1,1,1]",1,2
"A15CDC7UK8JN4I ",78,4,0,"[1,-1,0,1]","[1,-1,0,-1]",1,2
"A15CDC7UK8JN4I ",78,5,0,"[0,-1,0,1]","[1,0,1,0]",1,2
"A15CDC7UK8JN4I ",78,6,0,"[-1,0,1,-1]","[-1,-1,0,0]",0,1
"A15CDC7UK8JN4I ",78,7,0,"[-1,-1,0,0]","[1,0,1,0]",0,1
"A15FPGMXM4INDW ",81,0,0,"[-1,-1,0,-1]","[0,-1,-1,-1]",0,1
"A15FPGMXM4INDW ",81,1,0,"[-1,-1,0,-1]","[0,-1,-1,-1]",0,1
"A15FPGMXM4INDW ",88,0,0,"[-1,0,0,-1]","[1,-1,0,0]",1,2
"A15VQD1AZ0M6XO ",16,0,0,"[1,0,0,-1]","[-1,-1,1,0]",1,2
